wiki_title,wiki_pageid,wiki_url,wiki_state,wiki_level,wiki_wikidata_qid,wiki_nces_id,match_method,match_score,nces_school_id,nces_school_name,nces_sector,nces_state,nces_city,nces_low_grade,nces_high_grade
Escambia Academy,50404381,https://en.wikipedia.org/wiki/Escambia_Academy,Alabama,combined,Q24040241,,name_state,100.0,00001015,ESCAMBIA ACADEMY,private,AL,atmore,2,17
Escambia County High School (Alabama),53436898,https://en.wikipedia.org/wiki/Escambia_County_High_School_(Alabama),Alabama,high,Q113394269,010135000484,nces_id,100.0,010135000484,Escambia County High School,public,AL,atmore,09,12
Etowah High School (Alabama),11520491,https://en.wikipedia.org/wiki/Etowah_High_School_(Alabama),Alabama,high,Q14679088,010018000033,nces_id,100.0,010018000033,Etowah High School,public,AL,attalla,09,12
Eufaula High School (Alabama),31868184,https://en.wikipedia.org/wiki/Eufaula_High_School_(Alabama),Alabama,high,Q5406821,010141000511,nces_id,100.0,010141000511,Eufaula High School,public,AL,eufaula,09,12
Evangel Classical Christian School,29743888,https://en.wikipedia.org/wiki/Evangel_Classical_Christian_School,Alabama,high,Q5415620,,name_state,100.0,A0770049,EVANGEL CLASSICAL CHRISTIAN SCHOOL,private,AL,alabaster,2,17
"Evergreen School (Evergreen, Alabama)",57845330,"https://en.wikipedia.org/wiki/Evergreen_School_(Evergreen,_Alabama)",Alabama,,Q55611220,,fuzzy,100.0,010087000345,Evergreen Elementary School,public,AL,evergreen,PK,05
Excel High School (Alabama),67714470,https://en.wikipedia.org/wiki/Excel_High_School_(Alabama),Alabama,high,Q112659290,,name_state,100.0,010240000975,Excel High School,public,AL,excel,PK,12
Fairfield High Preparatory School,26368018,https://en.wikipedia.org/wiki/Fairfield_High_Preparatory_School,Alabama,high,Q5430284,010144000516,nces_id,100.0,010144000516,Fairfield High Preparatory School,public,AL,fairfield,09,12
Fairhope High School,4168174,https://en.wikipedia.org/wiki/Fairhope_High_School,Alabama,high,Q5430492,010027000100,nces_id,100.0,010027000100,Fairhope High School,public,AL,fairhope,09,12
"Faith Academy (Mobile, Alabama)",7689199,"https://en.wikipedia.org/wiki/Faith_Academy_(Mobile,_Alabama)",Alabama,combined,Q5431137,,name_state,100.0,A9100128,FAITH ACADEMY,private,AL,mobile,2,17
Foley High School,23407071,https://en.wikipedia.org/wiki/Foley_High_School,Alabama,high,Q5464329,010027001784,nces_id,100.0,010027001784,Foley High School,public,AL,foley,09,12
Gadsden City High School,4806108,https://en.wikipedia.org/wiki/Gadsden_City_High_School,Alabama,high,Q5516447,010162001824,nces_id,100.0,010162001824,Gadsden City High School,public,AL,gadsden,09,12
Gardendale High School,10289675,https://en.wikipedia.org/wiki/Gardendale_High_School,Alabama,high,Q5522438,010192000706,nces_id,100.0,010192000706,Gardendale High School,public,AL,gardendale,09,12
Geneva High School (Alabama),15037553,https://en.wikipedia.org/wiki/Geneva_High_School_(Alabama),Alabama,high,Q5533012,010164000567,nces_id,100.0,010164000567,Geneva High School,public,AL,geneva,09,12
"George Washington Carver High School (Birmingham, Alabama)",18773602,"https://en.wikipedia.org/wiki/George_Washington_Carver_High_School_(Birmingham,_Alabama)",Alabama,high,Q5545941,010039001468,nces_id,100.0,010039001468,George Washington Carver High School,public,AL,birmingham,09,12
"George Washington Carver High School (Dothan, Alabama)",59573232,"https://en.wikipedia.org/wiki/George_Washington_Carver_High_School_(Dothan,_Alabama)",Alabama,high,Q60768377,,name_state,100.0,010039001468,George Washington Carver High School,public,AL,birmingham,09,12
"George Washington Carver High School (Montgomery, Alabama)",22830343,"https://en.wikipedia.org/wiki/George_Washington_Carver_High_School_(Montgomery,_Alabama)",Alabama,high,Q5545945,010243001015,nces_id,100.0,010243001015,Carver Senior High School,public,AL,montgomery,09,12
Glencoe High School (Alabama),43397357,https://en.wikipedia.org/wiki/Glencoe_High_School_(Alabama),Alabama,high,Q18150844,010138000498,nces_id,100.0,010138000498,Glencoe High School,public,AL,glencoe,09,12
Glenwood School (Alabama),56297956,https://en.wikipedia.org/wiki/Glenwood_School_(Alabama),Alabama,combined,Q48977397,,name_state,100.0,00000962,GLENWOOD SCHOOL,private,AL,smiths station,2,17
Gordo High School,23256466,https://en.wikipedia.org/wiki/Gordo_High_School,Alabama,high,Q5584730,010273001104,nces_id,100.0,010273001104,Gordo High School,public,AL,gordo,07,12
Goshen High School (Alabama),10043379,https://en.wikipedia.org/wiki/Goshen_High_School_(Alabama),Alabama,high,Q5587265,010279001114,nces_id,100.0,010279001114,Goshen High School,public,AL,goshen,07,12
Grissom High School (Alabama),3659458,https://en.wikipedia.org/wiki/Grissom_High_School_(Alabama),Alabama,high,Q7933773,010180000629,nces_id,100.0,010180000629,Virgil Grissom High School,public,AL,huntsville,09,12
Gulf Shores High School,46250820,https://en.wikipedia.org/wiki/Gulf_Shores_High_School,Alabama,high,Q19867285,010027000641,name_state,100.0,010020202473,Gulf Shores High School,public,AL,gulf shores,09,12
Guntersville High School,69204364,https://en.wikipedia.org/wiki/Guntersville_High_School,Alabama,high,Q109537700,,name_state,100.0,010169000582,Guntersville High School,public,AL,guntersville,09,12
Hale County High School,67697289,https://en.wikipedia.org/wiki/Hale_County_High_School,Alabama,high,Q107583787,,name_state,100.0,010171000588,Hale County High School,public,AL,moundville,09,12
"Hamilton High School (Hamilton, Alabama)",4610095,"https://en.wikipedia.org/wiki/Hamilton_High_School_(Hamilton,_Alabama)",Alabama,high,Q5644990,010231000868,nces_id,100.0,010231000868,Hamilton High School,public,AL,hamilton,09,12
Hazel Green High School,6352257,https://en.wikipedia.org/wiki/Hazel_Green_High_School,Alabama,high,Q5687902,010222000836,nces_id,100.0,010222000836,Hazel Green High School,public,AL,hazel green,09,12
Helena High School (Alabama),40231599,https://en.wikipedia.org/wiki/Helena_High_School_(Alabama),Alabama,high,Q16892230,010303002191,nces_id,100.0,010303002191,Helena High School,public,AL,helena,09,12
Hewitt-Trussville High School,7511477,https://en.wikipedia.org/wiki/Hewitt-Trussville_High_School,Alabama,high,Q5748478,010001301682,nces_id,100.0,010001301682,HewittTrussville High School,public,AL,trussville,09,12
"Hillcrest High School (Evergreen, Alabama)",46897466,"https://en.wikipedia.org/wiki/Hillcrest_High_School_(Evergreen,_Alabama)",Alabama,high,Q20709279,010087001766,nces_id,100.0,010087001766,Hillcrest High School,public,AL,evergreen,09,12
"Hillcrest High School (Tuscaloosa, Alabama)",9703537,"https://en.wikipedia.org/wiki/Hillcrest_High_School_(Tuscaloosa,_Alabama)",Alabama,high,Q14679145,010339000052,nces_id,100.0,010339000052,Hillcrest High School,public,AL,tuscaloosa,09,12
Hokes Bluff High School,56317947,https://en.wikipedia.org/wiki/Hokes_Bluff_High_School,Alabama,high,Q48977415,010138001662,nces_id,100.0,010138001662,Hokes Bluff High School,public,AL,hokes bluff,09,12
Holt High School (Alabama),78814045,https://en.wikipedia.org/wiki/Holt_High_School_(Alabama),Alabama,high,Q131830989,,name_state,100.0,010339001282,Holt High School,public,AL,tuscaloosa,09,12
Holtville High School,17931166,https://en.wikipedia.org/wiki/Holtville_High_School,Alabama,high,Q5884757,010129000465,nces_id,100.0,010129000465,Holtville High School,public,AL,deatsville,09,12
"Holy Family Cristo Rey High School (Birmingham, Alabama)",11138169,"https://en.wikipedia.org/wiki/Holy_Family_Cristo_Rey_High_School_(Birmingham,_Alabama)",Alabama,high,Q5885464,,fuzzy,89.0,00000237,HOLY FAMILY CRISTO REY CATHOLIC HIGH SCHOOL,private,AL,birmingham,14,17
Holy Spirit Catholic School,22163656,https://en.wikipedia.org/wiki/Holy_Spirit_Catholic_School,Alabama,high,Q5886227,,name_state,100.0,00000044,HOLY SPIRIT CATHOLIC SCHOOL,private,AL,tuscaloosa,2,17
Homewood High School,29284256,https://en.wikipedia.org/wiki/Homewood_High_School,Alabama,high,Q5890695,010176000608,nces_id,100.0,010176000608,Homewood High School,public,AL,homewood,09,12
Hoover High School (Alabama),4942601,https://en.wikipedia.org/wiki/Hoover_High_School_(Alabama),Alabama,high,Q5898806,010000700251,nces_id,100.0,010000700251,Hoover High School,public,AL,hoover,09,12
Horseshoe Bend High School,3775634,https://en.wikipedia.org/wiki/Horseshoe_Bend_High_School,Alabama,high,Q5905982,010321000038,nces_id,100.0,010321000038,Horseshoe Bend High School,public,AL,new site,PK,12
Houston Academy,31313950,https://en.wikipedia.org/wiki/Houston_Academy,Alabama,high,Q5916346,,name_state,100.0,00001503,HOUSTON ACADEMY,private,AL,dothan,2,17
Hubbertville School,7825037,https://en.wikipedia.org/wiki/Hubbertville_School,Alabama,combined,Q14679173,010147000525,nces_id,100.0,010147000525,Hubbertville School,public,AL,fayette,PK,12
Hueytown High School,23644597,https://en.wikipedia.org/wiki/Hueytown_High_School,Alabama,high,Q14679175,010192000717,nces_id,100.0,010192000717,Hueytown High School,public,AL,hueytown,09,12
Huffman High School,3057549,https://en.wikipedia.org/wiki/Huffman_High_School,Alabama,high,Q5929580,010039000141,nces_id,100.0,010039000141,Huffman High SchoolMagnet,public,AL,birmingham,09,12
Huntsville High School (Alabama),15679707,https://en.wikipedia.org/wiki/Huntsville_High_School_(Alabama),Alabama,high,Q5945859,010180000631,nces_id,100.0,010180000631,Huntsville High School,public,AL,huntsville,09,12
Ider High School (Alabama),12336823,https://en.wikipedia.org/wiki/Ider_High_School_(Alabama),Alabama,high,Q14679191,010114000419,nces_id,100.0,010114000419,Ider School,public,AL,ider,PK,12
Indian Springs School,2306381,https://en.wikipedia.org/wiki/Indian_Springs_School,Alabama,high,Q1661274,,fuzzy,100.0,010237000928,Indian Springs Elementary School,public,AL,eight mile,PK,05
Isabella High School,22577942,https://en.wikipedia.org/wiki/Isabella_High_School,Alabama,high,Q6078015,010066000261,nces_id,100.0,010066000261,Isabella High School,public,AL,maplesville,PK,12
Jacksonville High School (Alabama),25219281,https://en.wikipedia.org/wiki/Jacksonville_High_School_(Alabama),Alabama,high,Q14679205,010186000673,nces_id,100.0,010186000673,Jacksonville High School,public,AL,jacksonville,07,12
James Clemens High School,47617284,https://en.wikipedia.org/wiki/James_Clemens_High_School,Alabama,high,Q23302741,010000802198,nces_id,100.0,010000802198,James Clemens High School,public,AL,madison,09,12
Jasper High School (Alabama),5707445,https://en.wikipedia.org/wiki/Jasper_High_School_(Alabama),Alabama,high,Q7962269,010189000678,nces_id,100.0,010189000678,Jasper High School,public,AL,jasper,09,12
Jefferson County International Baccalaureate School,1962752,https://en.wikipedia.org/wiki/Jefferson_County_International_Baccalaureate_School,Alabama,high,Q6175432,010192002421,nces_id,100.0,010192002421,Jefferson County International Baccalaureate School,public,AL,pleasant grove,06,08
"Jemison High School (Huntsville, Alabama)",48325955,"https://en.wikipedia.org/wiki/Jemison_High_School_(Huntsville,_Alabama)",Alabama,high,Q23302747,010180002419,nces_id,100.0,010180002419,Jemison High School,public,AL,huntsville,09,12
"Jemison High School (Jemison, Alabama)",36321622,"https://en.wikipedia.org/wiki/Jemison_High_School_(Jemison,_Alabama)",Alabama,high,Q6177197,010066000262,nces_id,100.0,010066000262,Jemison High School,public,AL,jemison,09,12
John Carroll Catholic High School (Alabama),5520682,https://en.wikipedia.org/wiki/John_Carroll_Catholic_High_School_(Alabama),Alabama,high,Q6225304,,name_state,100.0,00000226,JOHN CARROLL CATHOLIC HIGH SCHOOL,private,AL,birmingham,14,17
Johnson Abernathy Graetz High School,22013259,https://en.wikipedia.org/wiki/Johnson_Abernathy_Graetz_High_School,Alabama,high,Q6175455,010243001024,nces_id,100.0,010243001024,Johnson Abernathy Graetz High School,public,AL,montgomery,09,12
Kate Duncan Smith DAR School,43519319,https://en.wikipedia.org/wiki/Kate_Duncan_Smith_DAR_School,Alabama,combined,Q18152889,010000600883,nces_id,100.0,010000600883,Kate D Smith DAR High School,public,AL,grant,09,12
Keith Middle-High School,30105710,https://en.wikipedia.org/wiki/Keith_Middle-High_School,Alabama,high,Q6384763,010111000402,nces_id,100.0,010111000402,Keith MiddleHigh School,public,AL,orrville,06,12
LAMP High School,21648631,https://en.wikipedia.org/wiki/LAMP_High_School,Alabama,high,Q6692184,010243001417,nces_id,100.0,010243001417,Loveless Academic Magnet Program High School,public,AL,montgomery,09,12
Lauderdale County High School,20227250,https://en.wikipedia.org/wiki/Lauderdale_County_High_School,Alabama,high,Q14679258,010201000767,nces_id,100.0,010201000767,Lauderdale County High School,public,AL,rogersville,07,12
LeFlore Magnet High School,25020105,https://en.wikipedia.org/wiki/LeFlore_Magnet_High_School,Alabama,high,Q6506350,010237000962,nces_id,100.0,010237000962,John L Leflore Magnet School,public,AL,mobile,09,12
"Lee High School (Huntsville, Alabama)",18504108,"https://en.wikipedia.org/wiki/Lee_High_School_(Huntsville,_Alabama)",Alabama,high,Q6513883,010180000636,nces_id,100.0,010180000636,Lee High School,public,AL,huntsville,09,12
Leeds High School,47806949,https://en.wikipedia.org/wiki/Leeds_High_School,Alabama,high,Q23302766,010001102096,nces_id,100.0,010001102096,Leeds High School,public,AL,leeds,09,12
Livingston High School (Alabama),59669409,https://en.wikipedia.org/wiki/Livingston_High_School_(Alabama),Alabama,high,Q60771633,,fuzzy,100.0,010309001192,Livingston Junior High School,public,AL,livingston,PK,04
Loachapoka High School,28279440,https://en.wikipedia.org/wiki/Loachapoka_High_School,Alabama,high,Q6663262,010207000792,nces_id,100.0,010207000792,Loachapoka High School,public,AL,loachapoka,07,12
Locust Fork High School,78529520,https://en.wikipedia.org/wiki/Locust_Fork_High_School,Alabama,high,Q136913068,,name_state,100.0,010042000210,Locust Fork High School,public,AL,locust fork,07,12
Lowndes Academy,38149799,https://en.wikipedia.org/wiki/Lowndes_Academy,Alabama,high,Q14679280,,name_state,100.0,00000995,LOWNDES ACADEMY,private,AL,lowndesboro,3,17
Macon East Academy,56295251,https://en.wikipedia.org/wiki/Macon_East_Academy,Alabama,combined,Q48977392,,name_state,100.0,00002835,MACON EAST ACADEMY,private,AL,cecil,2,17
Madison Academy (Alabama),14012163,https://en.wikipedia.org/wiki/Madison_Academy_(Alabama),Alabama,high,Q6727862,,name_state,100.0,00002165,MADISON ACADEMY,private,AL,madison,2,17
Madison County High School (Alabama),25570007,https://en.wikipedia.org/wiki/Madison_County_High_School_(Alabama),Alabama,high,Q6727941,010222000556,nces_id,100.0,010222000556,Madison County High School,public,AL,gurley,09,12
Maplesville High School,3022176,https://en.wikipedia.org/wiki/Maplesville_High_School,Alabama,high,Q6754056,010066000265,nces_id,100.0,010066000265,Maplesville High School,public,AL,maplesville,PK,12
Marbury High School,15469735,https://en.wikipedia.org/wiki/Marbury_High_School,Alabama,high,Q6755294,010024000046,nces_id,100.0,010024000046,Marbury High School,public,AL,deatsville,09,12
Marietta Johnson School of Organic Education,56055656,https://en.wikipedia.org/wiki/Marietta_Johnson_School_of_Organic_Education,Alabama,,Q48844990,,name_state,100.0,00002176,MARIETTA JOHNSON SCHOOL OF ORGANIC EDUCATION,private,AL,fairhope,6,11
Mars Hill Bible School,13263230,https://en.wikipedia.org/wiki/Mars_Hill_Bible_School,Alabama,high,Q6773135,,fuzzy,100.0,00000973,MARS HILL BIBLE,private,AL,florence,3,17
Mary G. Montgomery High School,10007041,https://en.wikipedia.org/wiki/Mary_G._Montgomery_High_School,Alabama,high,Q6779602,010237000934,nces_id,100.0,010237000934,Mary G Montgomery High School,public,AL,semmes,09,12
Mattie T. Blount High School,13280500,https://en.wikipedia.org/wiki/Mattie_T._Blount_High_School,Alabama,high,Q6791818,010237000900,nces_id,100.0,010237000900,Mattie T Blount High School,public,AL,eight mile,09,12
McAdory High School,16836384,https://en.wikipedia.org/wiki/McAdory_High_School,Alabama,high,Q6799864,010192000725,nces_id,100.0,010192000725,McAdory High School,public,AL,mccalla,09,12
McGill–Toolen Catholic High School,2980897,https://en.wikipedia.org/wiki/McGill–Toolen_Catholic_High_School,Alabama,high,Q14679289,,name_state,100.0,01925841,MCGILL-TOOLEN CATHOLIC HIGH SCHOOL,private,AL,mobile,14,17
Midfield High School,46774973,https://en.wikipedia.org/wiki/Midfield_High_School,Alabama,high,Q23302821,010235000891,nces_id,100.0,010235000891,Midfield High School,public,AL,midfield,09,12
Minor High School,38344185,https://en.wikipedia.org/wiki/Minor_High_School,Alabama,high,Q23302827,010192001752,nces_id,100.0,010192001752,Minor High School,public,AL,adamsville,09,12
Monroe Academy,10547659,https://en.wikipedia.org/wiki/Monroe_Academy,Alabama,high,Q6902116,,fuzzy,100.0,010240000981,Monroe Intermediate School,public,AL,lower peach tree,KG,08
Monroe County High School (Alabama),28416965,https://en.wikipedia.org/wiki/Monroe_County_High_School_(Alabama),Alabama,high,Q6902164,010240000973,nces_id,100.0,010240000973,Monroe County High School,public,AL,monroeville,09,12
Montgomery Catholic Preparatory School,5745284,https://en.wikipedia.org/wiki/Montgomery_Catholic_Preparatory_School,Alabama,high,Q14679298,,name_state,100.0,00000714,MONTGOMERY CATHOLIC PREPARATORY SCHOOL,private,AL,montgomery,2,17
